"","Age","NivEco","Genre","Genre_3_TEXT","Educ","Homo_1","Homo_2","Homo_3","Homo_4","Homo_5","Homo_6","Homo_7","DigiCit_1","DigiCit_2","DigiCit_3","DigiCit_4","DigiCit_5","DigiCit_6","DigiCit_7","DigiCit_8","DigiCit_9","DigiCit_10","DigiCit_11","DigiCit_12","DigiCit_13","DigiCit_14","IdePol","Ideolo_1","E2TC_1","E2TC_2","E2TC_3","E2TC_4","E2TC_5","E2TC_6","E2TC_7","E2TC_8","E2TC_9","E2TC_10","E2TC_11","E2TC_12","E2TC_DO","E2T1a_1","E2T1a_2","E2T1a_3","E2T1a_4","E2T1a_5","E2T1a_6","E2T1a_7","E2T1a_DO","E2T1a_ADO","E2T1b_1","E2T1b_2","E2T1b_3","E2T1b_4","E2T1b_5","E2T1b_6","E2T1b_7","E2T1b_DO","E2T1c_1","E2T1c_2","E2T1c_3","E2T1c_4","E2T1c_5","E2T1c_6","E2T1c_7","E2T1c_DO","E2T1d_1","E2T1d_2","E2T1d_3","E2T1d_4","E2T1d_5","E2T1d_6","E2T1d_7","E2T1d_DO","E2T1d_ADO","E2T2a_1","E2T2a_2","E2T2a_3","E2T2a_4","E2T2a_5","E2T2a_6","E2T2a_7","E2T2a_DO","E2T2a_ADO","E2T2b_1","E2T2b_2","E2T2b_3","E2T2b_4","E2T2b_5","E2T2b_6","E2T2b_7","E2T2b_8","E2T2b_9","E2T2b_10","E2T2b_11","E2T2b_12","E2T2b_DO","E2T2c_1","E2T2c_2","E2T2c_3","E2T2c_4","E2T2c_5","E2T2c_6","E2T2c_7","E2T2c_DO","E2T2c_ADO","end_4","SC0"
"427","4","4","1","","4","1","10","10","5","1","5","5","7","7","7","7","4","1","1","1","1","1","1","1","1","1","1","10","1","","1","","","1","","1","2","1","","2","3|12|9|6|8|1|10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90","6"
"428","1","3","2","","4","7","1","1","5","1","8","5","7","7","7","7","5","5","5","7","5","7","3","1","7","7","1","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","2","","2","","","1","1","2","1|12|3|7|5|11|10","","","","","","","","","","92","4"
"429","3","2","2","","3","8","4","4","7","4","4","7","7","7","7","7","7","7","5","5","5","6","5","3","5","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","1","2","1","","","1","2","1","5|11|1|6|12|10|7","","","","","","","","","","91","5"
"430","1","2","2","","4","10","10","10","8","7","9","8","6","7","6","5","6","7","5","6","7","7","6","5","6","7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","1","2","2","2","","","1","2","7|5|11|8|12|6|2","","","","","","","","","","100","4"
"431","1","3","2","","4","5","6","8","7","5","9","6","7","7","7","7","4","3","6","4","3","1","1","1","1","1","0","","1","","2","","","2","2","","1","2","","1","3|12|9|10|6|1|7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","0"
"432","2","3","2","","5","6","6","7","4","4","7","7","6","6","6","5","5","5","5","3","4","6","3","6","5","6","1","3","1","","1","","1","2","","","1","2","","1","9|1|12|6|5|3|10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61","2"
"433","3","4","2","","5","8","9","9","8","4","9","8","7","7","7","5","5","5","7","6","1","6","2","6","3","7","1","2","2","1","2","1","1","","","","1","","","1","9|12|1|4|2|3|5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40","4"
"434","4","4","1","","4","7","7","8","6","6","8","8","6","6","5","5","5","5","5","4","5","4","3","5","4","5","1","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","2","1","1","2","2","","","","2","4|8|6|12|1|5|7","","","","","","","","","","51","3"
"435","1","4","2","","4","1","8","7","5","5","9","5","7","7","7","7","7","7","6","4","1","2","1","1","1","1","1","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","2","1","2","2","","2","1","","","10|4|7|9|5|1|6","","","","","","","","","","91","4"
"436","4","4","1","","5","1","1","1","1","1","1","1","7","7","1","7","1","1","1","1","1","1","1","1","6","1","1","4","","","","","","","","","","","","","","1","1","1","1","1","1","1","7|6|5|4|3|2|1","2|1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70","4"
"437","1","2","2","","3","6","7","8","10","6","9","7","7","7","7","5","5","6","4","4","2","5","2","5","4","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","","1","2","","","1","1","","1","3|12|6|10|1|9|5","","","","","","","","","","100","5"
"438","1","1","1","","3","9","9","9","9","9","9","9","6","6","6","6","6","6","6","6","6","6","6","6","6","6","1","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","1","1","2","2","4|3|2|5|1|6|7","1|2","55","5"
"439","1","2","2","","4","10","10","10","8","8","10","7","7","7","7","7","7","5","4","5","6","3","5","6","7","6","1","3","1","","1","","","","","1","1","1","2","2","9|12|3|8|10|1|11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","4"
"440","1","3","1","","3","10","6","10","6","7","9","6","7","7","7","7","7","7","6","7","4","7","7","7","7","4","1","3","2","","2","1","","2","2","","1","","","2","3|1|12|4|7|9|6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","3"
"441","3","4","1","","4","2","7","7","3","2","1","3","6","5","5","5","5","7","1","1","1","3","4","1","1","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","2","1","2","2","1","2|5|1|3|6|7|4","2|1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52","3"
"442","1","1","2","","4","1","4","7","3","4","8","1","6","7","5","4","3","3","3","3","2","2","2","1","2","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","2","2","2","1","4|5|2|1|6|3|7","1|2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3"
"443","4","3","2","","4","5","5","5","5","3","5","7","6","6","6","6","6","6","5","6","5","3","3","3","4","4","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2","1","1","1","2","2","2|7|5|3|4|1|6","2|1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","3"
"444","4","3","1","","3","5","10","10","10","9","10","10","7","7","7","7","7","7","7","7","7","1","5","1","7","1","0","","1","","1","","2","","","1","1","","2","2","3|9|1|8|11|12|5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","3"
"445","3","4","2","","4","4","8","9","6","7","7","5","7","5","7","7","7","6","5","5","4","6","7","2","7","6","1","1","","","","","","","","","","","","","","1","2","2","1","1","1","1","1|2|3|4|5|6|7","1|2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66","2"
"446","4","4","1","","5","2","3","8","8","5","4","8","7","7","7","6","6","6","5","5","4","5","2","5","6","6","1","10","","","","","","","","","","","","","","","","","","","","","","","2","2","2","2","2","2","1","3|5|7|6|2|4|1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","2"
"447","1","2","2","","4","5","5","8","7","5","5","8","7","6","5","6","5","4","6","3","3","3","3","2","3","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","2","1","1","2","2","2","5|4|6|1|2|3|7","2|1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","4"
"448","2","3","2","","4","4","4","3","10","5","6","8","7","7","7","7","7","7","7","7","6","5","2","4","3","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","1","2","2","2","2","5|3|7|6|1|4|2","1|2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4"
"449","4","3","1","","5","2","7","7","3","1","7","1","7","7","7","7","7","7","7","7","5","3","4","7","7","4","1","4","1","1","2","","1","","","","1","1","","2","12|1|9|5|2|3|10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83","4"
"450","3","1","2","","4","1","3","4","10","1","9","5","7","7","7","4","5","6","5","6","4","4","3","4","1","3","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","2","2","2","2","4|7|5|3|6|2|1","2|1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57","3"
"451","1","5","1","","3","8","5","5","4","5","6","8","7","6","7","7","7","5","3","6","5","3","1","7","6","6","1","3","","","","","","","","","","","","","","2","1","2","1","1","2","1","7|6|5|4|3|2|1","1|2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","5"
"452","4","5","1","","5","9","5","5","2","2","5","3","7","7","7","5","5","5","5","5","4","6","4","3","6","7","1","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","2","1","2|3|4|1|5|7|6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73","3"
"453","4","4","1","","4","3","5","7","8","8","9","8","6","2","6","7","6","6","6","5","5","5","5","5","2","5","1","7","1","","1","2","","","","1","2","","2","2","1|3|9|11|8|12|4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","4"
"454","1","2","2","","3","2","7","8","4","4","8","4","6","6","7","7","7","6","5","5","5","5","4","3","3","3","1","3","","","","","","","","","","","","","","1","1","1","2","2","2","1","1|2|3|4|5|6|7","2|1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82","3"
"455","1","2","2","","3","3","7","6","5","4","6","4","7","7","6","4","2","4","2","4","4","1","3","1","1","1","0","","1","1","1","","1","","","1","2","","","1","12|3|1|8|5|9|2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","5"
"456","3","5","1","","5","10","10","10","10","10","6","10","7","7","7","7","7","7","7","4","7","7","7","4","3","7","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","2","1","1","","1","","","1","","2|6|5|4|11|3|8","","","","","","","","","","1","4"
"457","4","4","1","","5","5","6","7","8","3","8","2","7","6","5","6","6","6","5","4","5","6","5","5","6","7","1","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","2","2","1","1","4|6|2|3|7|5|1","2|1","96","2"
"458","3","3","2","","4","6","10","10","8","6","10","8","7","7","7","7","7","7","7","6","6","6","2","2","2","2","0","","2","","2","1","","2","","","2","1","","1","1|9|3|6|4|12|10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66","4"
"459","2","3","2","","4","1","9","8","4","7","8","5","7","6","5","7","6","2","1","7","5","2","1","3","1","1","0","","1","2","1","","1","","","","1","1","","2","12|3|9|5|10|1|2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80","4"
"460","4","4","1","","4","7","5","9","3","6","8","5","7","7","7","6","7","6","6","5","4","7","5","3","5","7","1","8","1","2","1","","2","","","","2","","1","2","1|9|12|11|2|3|5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","4"
"461","2","4","1","","5","7","8","8","9","5","7","5","7","7","7","5","7","7","6","5","4","3","1","4","1","1","1","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","1","1","1","","","1","","1","1","4|11|2|6|9|5|12","","","","","","","","","","50","4"
"462","1","4","2","","3","9","9","9","7","8","9","6","7","7","7","6","6","5","5","5","5","3","3","1","1","2","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","1","1","1","1","1","2","3|6|7|2|4|1|5","1|2","72","5"
"463","1","3","1","","4","3","9","9","4","3","8","5","7","7","7","6","6","4","2","3","1","1","3","4","3","5","1","3","2","","1","","1","2","","2","1","","","2","3|12|9|6|5|1|8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","4"
